  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
  2.58	-8.16542235e-02	+3.05044634e-02	+1.75392750e+00	-5.42557062e+00	+0.000000e+00
  2.59	-8.13482503e-02	+5.27862591e-02	+1.69968160e+00	-5.19008895e+00	+0.000000e+00
  2.60	-8.08195716e-02	+7.23695541e-02	+1.64779044e+00	-4.95666143e+00	+0.000000e+00
  2.61	-8.00951686e-02	+8.93456314e-02	+1.59823347e+00	-4.72522623e+00	+0.000000e+00
  2.62	-7.92011089e-02	+1.03825009e-01	+1.55099077e+00	-4.49570459e+00	+0.000000e+00
  2.63	-7.81623542e-02	+1.15932549e-01	+1.50604321e+00	-4.26801316e+00	+0.000000e+00
  2.64	-7.70026173e-02	+1.25803420e-01	+1.46337249e+00	-4.04207211e+00	+0.000000e+00
  2.65	-7.57442590e-02	+1.33579758e-01	+1.42296112e+00	-3.81780995e+00	+0.000000e+00
  2.66	-7.44082185e-02	+1.39407882e-01	+1.38479229e+00	-3.59516589e+00	+0.000000e+00
  2.67	-7.30139717e-02	+1.43435968e-01	+1.34884985e+00	-3.37409027e+00	+0.000000e+00
  2.68	-7.15795130e-02	+1.45812094e-01	+1.31511809e+00	-3.15454369e+00	+0.000000e+00
  2.69	-7.01213557e-02	+1.46682624e-01	+1.28358174e+00	-2.93649512e+00	+0.000000e+00
  2.70	-6.86545499e-02	+1.46190860e-01	+1.25422581e+00	-2.71991960e+00	+0.000000e+00
  2.71	-6.71927127e-02	+1.44475961e-01	+1.22703558e+00	-2.50479553e+00	+0.000000e+00
  2.72	-6.57480699e-02	+1.41672087e-01	+1.20199653e+00	-2.29110199e+00	+0.000000e+00
  2.73	-6.43315058e-02	+1.37907762e-01	+1.17909436e+00	-2.07881619e+00	+0.000000e+00
  2.74	-6.29526199e-02	+1.33305432e-01	+1.15831498e+00	-1.86791116e+00	+0.000000e+00
  2.75	-6.16197874e-02	+1.27981211e-01	+1.13964460e+00	-1.65835380e+00	+0.000000e+00
  2.76	-6.03402226e-02	+1.22044797e-01	+1.12306974e+00	-1.45010342e+00	+0.000000e+00
  2.77	-5.91200432e-02	+1.15599540e-01	+1.10857733e+00	-1.24311061e+00	+0.000000e+00
  2.78	-5.79643335e-02	+1.08742644e-01	+1.09615480e+00	-1.03731663e+00	+0.000000e+00
  2.79	-5.68772061e-02	+1.01565495e-01	+1.08579016e+00	-8.32653213e-01	+0.000000e+00
  2.80	-5.58618599e-02	+9.41540841e-02	+1.07747211e+00	-6.29042766e-01	+0.000000e+00
  2.81	-5.49206343e-02	+8.65895218e-02	+1.07119013e+00	-4.26398885e-01	+0.000000e+00
  2.82	-5.40550574e-02	+7.89486106e-02	+1.06693455e+00	-2.24627216e-01	+0.000000e+00
  2.83	-5.32658898e-02	+7.13044736e-02	+1.06469665e+00	-2.36265275e-02	+0.000000e+00
  2.84	-5.25531608e-02	+6.37272135e-02	+1.06446873e+00	+1.76710016e-01	+0.000000e+00
  2.85	-5.19161988e-02	+5.62845899e-02	+1.06624416e+00	+3.76493464e-01	+0.000000e+00
  2.86	-5.13536547e-02	+4.90426992e-02	+1.07001740e+00	+5.75837609e-01	+0.000000e+00
  2.87	-5.08635183e-02	+4.20666445e-02	+1.07578407e+00	+7.74857497e-01	+0.000000e+00
  2.88	-5.04431288e-02	+3.54211814e-02	+1.08354092e+00	+9.73667969e-01	+0.000000e+00
  2.89	-5.00891774e-02	+2.91713277e-02	+1.09328588e+00	+1.17238228e+00	+0.000000e+00
  2.90	-4.97977054e-02	+2.33829249e-02	+1.10501799e+00	+1.37111081e+00	+0.000000e+00
  2.91	-4.95640953e-02	+1.81231396e-02	+1.11873738e+00	+1.56996000e+00	+0.000000e+00
  2.92	-4.93830582e-02	+1.34608935e-02	+1.13444528e+00	+1.76903133e+00	+0.000000e+00
  2.93	-4.92486157e-02	+9.46721102e-03	+1.15214390e+00	+1.96842067e+00	+0.000000e+00
  2.94	-4.91540791e-02	+6.21547246e-03	+1.17183643e+00	+2.16821774e+00	+0.000000e+00
  2.95	-4.90920258e-02	+3.78156147e-03	+1.19352695e+00	+2.36850582e+00	+0.000000e+00
  2.96	-4.90542743e-02	+2.24389623e-03	+1.21722038e+00	+2.56936169e+00	+0.000000e+00
  2.97	-4.90318588e-02	+1.68333208e-03	+1.24292239e+00	+2.77085581e+00	+0.000000e+00
  2.98	-4.90150047e-02	+2.18292427e-03	+1.27063937e+00	+2.97305255e+00	+0.000000e+00
  2.99	-4.89931070e-02	+3.82753875e-03	+1.30037836e+00	+3.17601067e+00	+0.000000e+00
  3.00	-4.89547118e-02	+6.70329802e-03	+1.33214695e+00	+3.37978373e+00	+0.000000e+00
  3.01	-4.88875042e-02	+1.08968479e-02	+1.36595332e+00	+3.58442046e+00	+0.000000e+00
  3.02	-4.87783026e-02	+1.64944294e-02	+1.40180609e+00	+3.78996488e+00	+0.000000e+00
  3.03	-4.86130631e-02	+2.35807355e-02	+1.43971434e+00	+3.99645613e+00	+0.000000e+00
  3.04	-4.83768951e-02	+3.22375311e-02	+1.47968754e+00	+4.20392761e+00	+0.000000e+00
  3.05	-4.80540905e-02	+4.25420055e-02	+1.52173551e+00	+4.41240538e+00	+0.000000e+00
  3.06	-4.76281696e-02	+5.45648221e-02	+1.56586829e+00	+4.62190538e+00	+0.000000e+00
  3.07	-4.70819463e-02	+6.83678202e-02	+1.61209611e+00	+4.83242925e+00	+0.000000e+00
  3.08	-4.63976168e-02	+8.40013134e-02	+1.66042922e+00	+5.04395828e+00	+0.000000e+00
  3.09	-4.55568746e-02	+1.01500919e-01	+1.71087766e+00	+5.25644502e+00	+0.000000e+00
  3.10	-4.45410579e-02	+1.20883841e-01	+1.76345100e+00	+5.46980223e+00	+0.000000e+00
  3.11	-4.33313337e-02	+1.42144525e-01	+1.81815794e+00	+5.68388835e+00	+0.000000e+00
  3.12	-4.19089259e-02	+1.65249598e-01	+1.87500576e+00	+5.89848914e+00	+0.000000e+00
  3.13	-4.02553932e-02	+1.90132013e-01	+1.93399961e+00	+6.11329493e+00	+0.000000e+00
  3.14	-3.83529668e-02	+2.16684357e-01	+1.99514150e+00	+6.32787289e+00	+0.000000e+00
  3.15	-3.61849538e-02	+2.44751329e-01	+2.05842913e+00	+6.54163427e+00	+0.000000e+00
  3.16	-3.37362169e-02	+2.74121496e-01	+2.12385432e+00	+6.75379675e+00	+0.000000e+00
  3.17	-3.09937354e-02	+3.04518599e-01	+2.19140101e+00	+6.96334281e+00	+0.000000e+00
  3.18	-2.79472547e-02	+3.35592922e-01	+2.26104301e+00	+7.16897598e+00	+0.000000e+00
  3.19	-2.45900204e-02	+3.66913552e-01	+2.33274111e+00	+7.36907866e+00	+0.000000e+00
  3.20	-2.09195912e-02	+3.97962789e-01	+2.40643992e+00	+7.56167672e+00	+0.000000e+00
  3.21	-1.69387060e-02	+4.28134429e-01	+2.48206430e+00	+7.74441876e+00	+0.000000e+00
  3.22	-1.26561698e-02	+4.56738090e-01	+2.55951558e+00	+7.91458005e+00	+0.000000e+00
  3.23	-8.08769406e-03	+4.83012028e-01	+2.63866782e+00	+8.06910290e+00	+0.000000e+00
  3.24	-3.25660965e-03	+5.06146754e-01	+2.71936450e+00	+8.20468467e+00	+0.000000e+00
  3.25	+1.80565703e-03	+5.25320920e-01	+2.80141607e+00	+8.31792173e+00	+0.000000e+00
  3.26	+7.05946765e-03	+5.39749291e-01	+2.88459893e+00	+8.40550960e+00	+0.000000e+00
  3.27	+1.24573355e-02	+5.48739950e-01	+2.96865649e+00	+8.46448789e+00	+0.000000e+00
  3.28	+1.79448609e-02	+5.51754835e-01	+3.05330254e+00	+8.49250394e+00	+0.000000e+00
  3.29	+2.34622725e-02	+5.48464988e-01	+3.13822739e+00	+8.48805620e+00	+0.000000e+00
  3.30	+2.89465195e-02	+5.38790748e-01	+3.22310640e+00	+8.45067293e+00	+0.000000e+00
  3.31	+3.43337660e-02	+5.22918504e-01	+3.30761023e+00	+8.38098778e+00	+0.000000e+00
  3.32	+3.95620501e-02	+5.01289672e-01	+3.39141593e+00	+8.28069265e+00	+0.000000e+00
  3.33	+4.45738334e-02	+4.74563221e-01	+3.47421751e+00	+8.15237445e+00	+0.000000e+00
  3.34	+4.93181739e-02	+4.43558505e-01	+3.55573487e+00	+7.99926713e+00	+0.000000e+00
  3.35	+5.37523270e-02	+4.09188548e-01	+3.63572028e+00	+7.82496554e+00	+0.000000e+00
  3.36	+5.78426795e-02	+3.72394311e-01	+3.71396195e+00	+7.63314814e+00	+0.000000e+00
  3.37	+6.15650266e-02	+3.34088284e-01	+3.79028485e+00	+7.42734534e+00	+0.000000e+00
  3.38	+6.49042854e-02	+2.95112175e-01	+3.86454928e+00	+7.21077273e+00	+0.000000e+00
  3.39	+6.78537862e-02	+2.56209886e-01	+3.93664765e+00	+6.98623242e+00	+0.000000e+00
  3.40	+7.04142936e-02	+2.18014273e-01	+4.00650039e+00	+6.75607412e+00	+0.000000e+00
  3.41	+7.25928958e-02	+1.81044779e-01	+4.07405139e+00	+6.52220131e+00	+0.000000e+00
  3.42	+7.44018713e-02	+1.45712612e-01	+4.13926356e+00	+6.28610718e+00	+0.000000e+00
  3.43	+7.58576064e-02	+1.12330469e-01	+4.20211475e+00	+6.04892674e+00	+0.000000e+00
  3.44	+7.69796108e-02	+8.11244469e-02	+4.26259413e+00	+5.81149508e+00	+0.000000e+00
  3.45	+7.77896519e-02	+5.22464868e-02	+4.32069920e+00	+5.57440462e+00	+0.000000e+00
  3.46	+7.83110141e-02	+2.57863029e-02	+4.37643340e+00	+5.33805753e+00	+0.000000e+00
  3.47	+7.85678769e-02	+1.78223555e-03	+4.42980416e+00	+5.10271129e+00	+0.000000e+00
  3.48	+7.85848011e-02	-1.97692136e-02	+4.48082152e+00	+4.86851664e+00	+0.000000e+00
  3.49	+7.83863115e-02	-3.89051971e-02	+4.52949698e+00	+4.63554844e+00	+0.000000e+00
  3.50	+7.79965601e-02	-5.56896006e-02	+4.57584281e+00	+4.40382984e+00	+0.000000e+00
  3.51	+7.74390591e-02	-7.02072466e-02	+4.61987150e+00	+4.17335085e+00	+0.000000e+00
  3.52	+7.67364719e-02	-8.25590629e-02	+4.66159546e+00	+3.94408212e+00	+0.000000e+00
  3.53	+7.59104520e-02	-9.28580647e-02	+4.70102678e+00	+3.71598474e+00	+0.000000e+00
  3.54	+7.49815226e-02	-1.01226012e-01	+4.73817717e+00	+3.48901696e+00	+0.000000e+00
  3.55	+7.39689889e-02	-1.07790629e-01	+4.77305792e+00	+3.26313845e+00	+0.000000e+00
  3.56	+7.28908787e-02	-1.12683290e-01	+4.80567994e+00	+3.03831254e+00	+0.000000e+00
  3.57	+7.17639060e-02	-1.16037102e-01	+4.83605374e+00	+2.81450718e+00	+0.000000e+00
  3.58	+7.06034537e-02	-1.17985315e-01	+4.86418953e+00	+2.59169477e+00	+0.000000e+00
  3.59	+6.94235724e-02	-1.18660029e-01	+4.89009723e+00	+2.36985135e+00	+0.000000e+00
  3.60	+6.82369916e-02	-1.18191159e-01	+4.91378654e+00	+2.14895539e+00	+0.000000e+00
  3.61	+6.70551418e-02	-1.16705619e-01	+4.93526693e+00	+1.92898635e+00	+0.000000e+00
  3.62	+6.58881847e-02	-1.14326720e-01	+4.95454767e+00	+1.70992316e+00	+0.000000e+00
  3.63	+6.47450489e-02	-1.11173754e-01	+4.97163781e+00	+1.49174292e+00	+0.000000e+00
  3.64	+6.36334701e-02	-1.07361739e-01	+4.98654618e+00	+1.27441967e+00	+0.000000e+00
  3.65	+6.25600344e-02	-1.03001326e-01	+4.99928136e+00	+1.05792345e+00	+0.000000e+00
  3.66	+6.15302212e-02	-9.81988318e-02	+5.00985160e+00	+8.42219658e-01	+0.000000e+00
  3.67	+6.05484472e-02	-9.30563936e-02	+5.01826484e+00	+6.27268677e-01	+0.000000e+00
  3.68	+5.96181076e-02	-8.76722188e-02	+5.02452860e+00	+4.13025784e-01	+0.000000e+00
  3.69	+5.87416158e-02	-8.21409204e-02	+5.02864996e+00	+1.99441339e-01	+0.000000e+00
  3.70	+5.79204394e-02	-7.65539142e-02	+5.03063550e+00	-1.35388112e-02	+0.000000e+00
  3.71	+5.71551317e-02	-7.09998612e-02	+5.03049126e+00	-2.25972727e-01	+0.000000e+00
  3.72	+5.64453596e-02	-6.55651393e-02	+5.02822270e+00	-4.37921636e-01	+0.000000e+00
  3.73	+5.57899261e-02	-6.03343234e-02	+5.02383467e+00	-6.49449086e-01	+0.000000e+00
  3.74	+5.51867889e-02	-5.53906609e-02	+5.01733138e+00	-8.60620052e-01	+0.000000e+00
  3.75	+5.46330729e-02	-5.08165217e-02	+5.00871640e+00	-1.07150003e+00	+0.000000e+00
  3.76	+5.41250795e-02	-4.66938102e-02	+4.99799262e+00	-1.28215418e+00	+0.000000e+00
  3.77	+5.36582910e-02	-4.31043214e-02	+4.98516231e+00	-1.49264649e+00	+0.000000e+00
  3.78	+5.32273717e-02	-4.01300266e-02	+4.97022708e+00	-1.70303909e+00	+0.000000e+00
  3.79	+5.28261663e-02	-3.78532749e-02	+4.95318792e+00	-1.91339164e+00	+0.000000e+00
  3.80	+5.24476960e-02	-3.63568950e-02	+4.93404524e+00	-2.12376082e+00	+0.000000e+00
  3.81	+5.20841534e-02	-3.57241842e-02	+4.91279886e+00	-2.33419996e+00	+0.000000e+00
  3.82	+5.17268985e-02	-3.60387707e-02	+4.88944809e+00	-2.54475869e+00	+0.000000e+00
  3.83	+5.13664548e-02	-3.73843343e-02	+4.86399172e+00	-2.75548264e+00	+0.000000e+00
  3.84	+5.09925090e-02	-3.98441724e-02	+4.83642811e+00	-2.96641316e+00	+0.000000e+00
  3.85	+5.05939150e-02	-4.35005947e-02	+4.80675518e+00	-3.17758683e+00	+0.000000e+00
  3.86	+5.01587036e-02	-4.84341300e-02	+4.77497050e+00	-3.38903476e+00	+0.000000e+00
  3.87	+4.96741003e-02	-5.47225258e-02	+4.74107133e+00	-3.60078155e+00	+0.000000e+00
  3.88	+4.91265536e-02	-6.24395182e-02	+4.70505468e+00	-3.81284362e+00	+0.000000e+00
  3.89	+4.85017746e-02	-7.16533445e-02	+4.66691739e+00	-4.02522681e+00	+0.000000e+00
  3.90	+4.77847924e-02	-8.24249685e-02	+4.62665626e+00	-4.23792296e+00	+0.000000e+00
  3.91	+4.69600269e-02	-9.48059790e-02	+4.58426816e+00	-4.45090519e+00	+0.000000e+00
  3.92	+4.60113826e-02	-1.08836118e-01	+4.53975022e+00	-4.66412153e+00	+0.000000e+00
  3.93	+4.49223672e-02	-1.24540391e-01	+4.49310012e+00	-4.87748658e+00	+0.000000e+00
  3.94	+4.36762390e-02	-1.41925698e-01	+4.44431636e+00	-5.09087077e+00	+0.000000e+00
  3.95	+4.22561883e-02	-1.60976940e-01	+4.39339877e+00	-5.30408686e+00	+0.000000e+00
  3.96	+4.06455574e-02	-1.81652544e-01	+4.34034903e+00	-5.51687323e+00	+0.000000e+00
  3.97	+3.88281060e-02	-2.03879377e-01	+4.28517147e+00	-5.72887372e+00	+0.000000e+00
  3.98	+3.67883261e-02	-2.27547057e-01	+4.22787395e+00	-5.93961368e+00	+0.000000e+00
  3.99	+3.45118158e-02	-2.52501714e-01	+4.16846911e+00	-6.14847249e+00	+0.000000e+00
  4.00	+3.19857138e-02	-2.78539370e-01	+4.10697579e+00	-6.35465283e+00	+0.000000e+00
  4.01	+2.91992010e-02	-3.05399229e-01	+4.04342083e+00	-6.55714794e+00	+0.000000e+00
  4.02	+2.61440688e-02	-3.32757386e-01	+3.97784112e+00	-6.75470883e+00	+0.000000e+00
  4.03	+2.28153506e-02	-3.60221679e-01	+3.91028606e+00	-6.94581452e+00	+0.000000e+00
  4.04	+1.92120043e-02	-3.87328761e-01	+3.84082030e+00	-7.12865018e+00	+0.000000e+00
  4.05	+1.53376243e-02	-4.13544728e-01	+3.76952661e+00	-7.30109915e+00	+0.000000e+00
  4.06	+1.12011467e-02	-4.38270930e-01	+3.69650897e+00	-7.46075648e+00	+0.000000e+00
  4.07	+6.81749617e-03	-4.60856645e-01	+3.62189539e+00	-7.60497231e+00	+0.000000e+00
  4.08	+2.20810609e-03	-4.80620067e-01	+3.54584042e+00	-7.73093220e+00	+0.000000e+00
  4.09	-2.59877220e-03	-4.96878326e-01	+3.46852673e+00	-7.83577876e+00	+0.000000e+00
  4.10	-7.56806016e-03	-5.08985921e-01	+3.39016557e+00	-7.91677296e+00	+0.000000e+00
  4.11	-1.26582277e-02	-5.16379149e-01	+3.31099556e+00	-7.97148467e+00	+0.000000e+00
  4.12	-1.78221129e-02	-5.18622023e-01	+3.23127960e+00	-7.99799299e+00	+0.000000e+00
  4.13	-2.30082011e-02	-5.15447539e-01	+3.15129979e+00	-7.99506824e+00	+0.000000e+00
  4.14	-2.81623159e-02	-5.06787547e-01	+3.07135047e+00	-7.96230512e+00	+0.000000e+00
  4.15	-3.32296082e-02	-4.92785512e-01	+2.99173001e+00	-7.90018087e+00	+0.000000e+00
  4.16	-3.81566720e-02	-4.73789182e-01	+2.91273196e+00	-7.81002470e+00	+0.000000e+00
  4.17	-4.28935863e-02	-4.50323869e-01	+2.83463655e+00	-7.69390228e+00	+0.000000e+00
  4.18	-4.73956888e-02	-4.23050724e-01	+2.75770333e+00	-7.55443529e+00	+0.000000e+00
  4.19	-5.16249323e-02	-3.92716782e-01	+2.68216564e+00	-7.39458728e+00	+0.000000e+00
  4.20	-5.55507413e-02	-3.60104164e-01	+2.60822715e+00	-7.21744885e+00	+0.000000e+00
  4.21	-5.91503614e-02	-3.25984668e-01	+2.53606063e+00	-7.02604974e+00	+0.000000e+00
  4.22	-6.24087538e-02	-2.91083776e-01	+2.46580859e+00	-6.82321467e+00	+0.000000e+00
  4.23	-6.53181321e-02	-2.56055677e-01	+2.39758526e+00	-6.61146865e+00	+0.000000e+00
  4.24	-6.78772477e-02	-2.21468879e-01	+2.33147968e+00	-6.39298851e+00	+0.000000e+00
  4.25	-7.00905336e-02	-1.87800725e-01	+2.26755910e+00	-6.16959216e+00	+0.000000e+00
  4.26	-7.19671924e-02	-1.55438584e-01	+2.20587263e+00	-5.94275471e+00	+0.000000e+00
  4.27	-7.35202967e-02	-1.24685503e-01	+2.14645463e+00	-5.71364161e+00	+0.000000e+00
  4.28	-7.47659468e-02	-9.57684186e-02	+2.08932782e+00	-5.48315018e+00	+0.000000e+00
  4.29	-7.57225092e-02	-6.88474990e-02	+2.03450595e+00	-5.25195363e+00	+0.000000e+00
  4.30	-7.64099498e-02	-4.40256206e-02	+1.98199606e+00	-5.02054330e+00	+0.000000e+00
  4.31	-7.68492614e-02	-2.13573606e-02	+1.93180026e+00	-4.78926692e+00	+0.000000e+00
  4.32	-7.70619807e-02	-8.57173266e-04	+1.88391721e+00	-4.55836183e+00	+0.000000e+00
  4.33	-7.70697878e-02	+1.74933883e-02	+1.83834319e+00	-4.32798264e+00	+0.000000e+00
  4.34	-7.68941769e-02	+3.37394190e-02	+1.79507294e+00	-4.09822380e+00	+0.000000e+00
  4.35	-7.65561906e-02	+4.79473191e-02	+1.75410025e+00	-3.86913751e+00	+0.000000e+00
  4.36	-7.60762068e-02	+6.02002698e-02	+1.71541839e+00	-3.64074742e+00	+0.000000e+00
  4.37	-7.54737709e-02	+7.05944244e-02	+1.67902040e+00	-3.41305899e+00	+0.000000e+00
  4.38	-7.47674665e-02	+7.92357131e-02	+1.64489927e+00	-3.18606702e+00	+0.000000e+00
  4.39	-7.39748176e-02	+8.62371707e-02	+1.61304803e+00	-2.95976080e+00	+0.000000e+00
  4.40	-7.31122175e-02	+9.17167082e-02	+1.58345982e+00	-2.73412755e+00	+0.000000e+00
  4.41	-7.21948804e-02	+9.57952640e-02	+1.55612792e+00	-2.50915442e+00	+0.000000e+00
  4.42	-7.12368110e-02	+9.85952785e-02	+1.53104572e+00	-2.28482951e+00	+0.000000e+00
  4.43	-7.02507897e-02	+1.00239452e-01	+1.50820675e+00	-2.06114210e+00	+0.000000e+00
  4.44	-6.92483697e-02	+1.00849746e-01	+1.48760462e+00	-1.83808241e+00	+0.000000e+00
  4.45	-6.82398848e-02	+1.00546605e-01	+1.46923307e+00	-1.61564109e+00	+0.000000e+00
  4.46	-6.72344645e-02	+9.94483660e-02	+1.45308590e+00	-1.39380853e+00	+0.000000e+00
  4.47	-6.62400549e-02	+9.76708395e-02	+1.43915703e+00	-1.17257417e+00	+0.000000e+00
  4.48	-6.52634441e-02	+9.53270425e-02	+1.42744048e+00	-9.51925837e-01	+0.000000e+00
  4.49	-6.43102903e-02	+9.25270600e-02	+1.41793039e+00	-7.31849254e-01	+0.000000e+00
  4.50	-6.33851509e-02	+8.93780203e-02	+1.41062105e+00	-5.12327657e-01	+0.000000e+00
  4.51	-6.24915121e-02	+8.59841656e-02	+1.40550690e+00	-2.93341606e-01	+0.000000e+00
  4.52	-6.16318178e-02	+8.24469980e-02	+1.40258258e+00	-7.48689639e-02	+0.000000e+00
  4.53	-6.08074971e-02	+7.88654848e-02	+1.40184298e+00	+1.43114968e-01	+0.000000e+00
  4.54	-6.00189893e-02	+7.53363030e-02	+1.40328319e+00	+3.60637173e-01	+0.000000e+00
  4.55	-5.92657672e-02	+7.19541063e-02	+1.40689861e+00	+5.77726525e-01	+0.000000e+00
  4.56	-5.85463571e-02	+6.88117955e-02	+1.41268490e+00	+7.94413317e-01	+0.000000e+00
  4.57	-5.78583563e-02	+6.60007750e-02	+1.42063805e+00	+1.01072872e+00	+0.000000e+00
  4.58	-5.71984481e-02	+6.36111777e-02	+1.43075433e+00	+1.22670424e+00	+0.000000e+00
  4.59	-5.65624147e-02	+6.17320415e-02	+1.44303036e+00	+1.44237111e+00	+0.000000e+00
  4.60	-5.59451476e-02	+6.04514206e-02	+1.45746305e+00	+1.65775973e+00	+0.000000e+00
  4.61	-5.53406583e-02	+5.98564146e-02	+1.47404961e+00	+1.87289908e+00	+0.000000e+00
  4.62	-5.47420868e-02	+6.00331004e-02	+1.49278755e+00	+2.08781616e+00	+0.000000e+00
  4.63	-5.41417128e-02	+6.10663507e-02	+1.51367466e+00	+2.30253530e+00	+0.000000e+00
  4.64	-5.35309671e-02	+6.30395216e-02	+1.53670895e+00	+2.51707754e+00	+0.000000e+00
  4.65	-5.29004472e-02	+6.60339955e-02	+1.56188866e+00	+2.73145971e+00	+0.000000e+00
  4.66	-5.22399367e-02	+7.01285595e-02	+1.58921219e+00	+2.94569339e+00	+0.000000e+00
  4.67	-5.15384315e-02	+7.53986018e-02	+1.61867804e+00	+3.15978346e+00	+0.000000e+00
  4.68	-5.07841741e-02	+8.19151057e-02	+1.65028479e+00	+3.37372625e+00	+0.000000e+00
  4.69	-4.99646969e-02	+8.97434179e-02	+1.68403096e+00	+3.58750699e+00	+0.000000e+00
  4.70	-4.90668795e-02	+9.89417647e-02	+1.71991493e+00	+3.80109647e+00	+0.000000e+00
  4.71	-4.80770195e-02	+1.09559488e-01	+1.75793478e+00	+4.01444661e+00	+0.000000e+00
  4.72	-4.69809216e-02	+1.21634966e-01	+1.79808813e+00	+4.22748480e+00	+0.000000e+00
  4.73	-4.57640071e-02	+1.35193186e-01	+1.84037183e+00	+4.44010659e+00	+0.000000e+00
  4.74	-4.44114482e-02	+1.50242930e-01	+1.88478173e+00	+4.65216659e+00	+0.000000e+00
  4.75	-4.29083302e-02	+1.66773538e-01	+1.93131221e+00	+4.86346711e+00	+0.000000e+00
  4.76	-4.12398458e-02	+1.84751223e-01	+1.97995564e+00	+5.07374450e+00	+0.000000e+00
  4.77	-3.93915268e-02	+2.04114928e-01	+2.03070179e+00	+5.28265273e+00	+0.000000e+00
  4.78	-3.73495169e-02	+2.24771735e-01	+2.08353694e+00	+5.48974429e+00	+0.000000e+00
  4.79	-3.51008904e-02	+2.46591900e-01	+2.13844292e+00	+5.69444844e+00	+0.000000e+00
  4.80	-3.26340210e-02	+2.69403647e-01	+2.19539580e+00	+5.89604730e+00	+0.000000e+00
  4.81	-2.99390019e-02	+2.92987951e-01	+2.25436451e+00	+6.09365048e+00	+0.000000e+00
  4.82	-2.70081188e-02	+3.17073707e-01	+2.31530903e+00	+6.28617010e+00	+0.000000e+00
  4.83	-2.38363709e-02	+3.41333809e-01	+2.37817849e+00	+6.47229815e+00	+0.000000e+00
  4.84	-2.04220307e-02	+3.65382928e-01	+2.44290890e+00	+6.65048990e+00	+0.000000e+00
  4.85	-1.67672266e-02	+3.88777919e-01	+2.50942082e+00	+6.81895751e+00	+0.000000e+00
  4.86	-1.28785205e-02	+4.11022014e-01	+2.57761692e+00	+6.97567927e+00	+0.000000e+00
  4.87	-8.76744396e-03	+4.31573984e-01	+2.64737966e+00	+7.11843018e+00	+0.000000e+00
  4.88	-4.45094194e-03	+4.49863324e-01	+2.71856923e+00	+7.24483925e+00	+0.000000e+00
  4.89	+4.83351479e-05	+4.65312069e-01	+2.79102211e+00	+7.35247692e+00	+0.000000e+00
  4.90	+4.70195814e-03	+4.77363027e-01	+2.86455049e+00	+7.43897245e+00	+0.000000e+00
  4.91	+9.47592819e-03	+4.85513059e-01	+2.93894284e+00	+7.50215566e+00	+0.000000e+00
  4.92	+1.43312188e-02	+4.89348638e-01	+3.01396599e+00	+7.54021114e+00	+0.000000e+00
  4.93	+1.92246734e-02	+4.88579690e-01	+3.08936858e+00	+7.55182692e+00	+0.000000e+00
  4.94	+2.41102408e-02	+4.83066991e-01	+3.16488621e+00	+7.53631615e+00	+0.000000e+00
  4.95	+2.89404848e-02	+4.72838639e-01	+3.24024760e+00	+7.49369143e+00	+0.000000e+00
  4.96	+3.36682569e-02	+4.58092471e-01	+3.31518164e+00	+7.42467728e+00	+0.000000e+00
  4.97	+3.82483940e-02	+4.39183535e-01	+3.38942449e+00	+7.33065699e+00	+0.000000e+00
  4.98	+4.26392884e-02	+4.16598345e-01	+3.46272618e+00	+7.21356168e+00	+0.000000e+00
  4.99	+4.68042021e-02	+3.90919800e-01	+3.53485606e+00	+7.07571954e+00	+0.000000e+00
  5.00	+5.07122280e-02	+3.62787851e-01	+3.60560675e+00	+6.91968824e+00	+0.000000e+00
  5.01	+5.43388596e-02	+3.32860989e-01	+3.67479649e+00	+6.74809316e+00	+0.000000e+00
  5.02	+5.76661746e-02	+3.01782573e-01	+3.74226973e+00	+6.56348901e+00	+0.000000e+00
  5.03	+6.06826825e-02	+2.70154449e-01	+3.80789648e+00	+6.36825489e+00	+0.000000e+00
  5.04	+6.33829088e-02	+2.38518719e-01	+3.87157054e+00	+6.16452567e+00	+0.000000e+00
  5.05	+6.57667972e-02	+2.07347219e-01	+3.93320703e+00	+5.95415689e+00	+0.000000e+00
  5.06	+6.78390064e-02	+1.77037469e-01	+3.99273963e+00	+5.73871674e+00	+0.000000e+00
  5.07	+6.96081676e-02	+1.47913536e-01	+4.05011766e+00	+5.51949792e+00	+0.000000e+00
  5.08	+7.10861494e-02	+1.20230239e-01	+4.10530339e+00	+5.29754214e+00	+0.000000e+00
  5.09	+7.22873662e-02	+9.41793694e-02	+4.15826948e+00	+5.07367133e+00	+0.000000e+00
  5.10	+7.32281481e-02	+6.98968687e-02	+4.20899682e+00	+4.84852113e+00	+0.000000e+00
  5.11	+7.39261822e-02	+4.74702219e-02	+4.25747261e+00	+4.62257352e+00	+0.000000e+00
  5.12	+7.44000291e-02	+2.69455921e-02	+4.30368892e+00	+4.39618691e+00	+0.000000e+00
  5.13	+7.46687095e-02	+8.33440873e-03	+4.34764134e+00	+4.16962250e+00	+0.000000e+00
  5.14	+7.47513570e-02	-8.38072224e-03	+4.38932813e+00	+3.94306679e+00	+0.000000e+00
  5.15	+7.46669306e-02	-2.32408240e-02	+4.42874936e+00	+3.71665014e+00	+0.000000e+00
