  t[s]	          x1[m]	        x2[m/s]	        x3[rad]	      x4[rad/s]	        F[N]
  2.55	+1.27405323e-02	-4.57046986e-02	+7.82237605e-03	-6.65678809e-03	+1.206822e-02
  2.56	+1.22835182e-02	-4.49156489e-02	+7.75580668e-03	-6.69247800e-03	+1.227969e-02
  2.57	+1.18343942e-02	-4.41342376e-02	+7.68888052e-03	-6.72562017e-03	+1.248297e-02
  2.58	+1.13930841e-02	-4.33604782e-02	+7.62162304e-03	-6.75626752e-03	+1.267821e-02
  2.59	+1.09595112e-02	-4.25943821e-02	+7.55405919e-03	-6.78447231e-03	+1.286556e-02
  2.60	+1.05335990e-02	-4.18359583e-02	+7.48621339e-03	-6.81028618e-03	+1.304515e-02
  2.61	+1.01152707e-02	-4.10852137e-02	+7.41810955e-03	-6.83376012e-03	+1.321714e-02
  2.62	+9.70444955e-03	-4.03421532e-02	+7.34977106e-03	-6.85494448e-03	+1.338165e-02
  2.63	+9.30105866e-03	-3.96067795e-02	+7.28122083e-03	-6.87388899e-03	+1.353883e-02
  2.64	+8.90502119e-03	-3.88790934e-02	+7.21248124e-03	-6.89064274e-03	+1.368881e-02
  2.65	+8.51626025e-03	-3.81590937e-02	+7.14357420e-03	-6.90525420e-03	+1.383172e-02
  2.66	+8.13469900e-03	-3.74467773e-02	+7.07452114e-03	-6.91777121e-03	+1.396771e-02
  2.67	+7.76026058e-03	-3.67421391e-02	+7.00534299e-03	-6.92824097e-03	+1.409691e-02
  2.68	+7.39286823e-03	-3.60451724e-02	+6.93606023e-03	-6.93671010e-03	+1.421944e-02
  2.69	+7.03244523e-03	-3.53558687e-02	+6.86669286e-03	-6.94322457e-03	+1.433543e-02
  2.70	+6.67891495e-03	-3.46742175e-02	+6.79726042e-03	-6.94782975e-03	+1.444501e-02
  2.71	+6.33220086e-03	-3.40002071e-02	+6.72778201e-03	-6.95057041e-03	+1.454832e-02
  2.72	+5.99222655e-03	-3.33338236e-02	+6.65827626e-03	-6.95149069e-03	+1.464547e-02
  2.73	+5.65891577e-03	-3.26750520e-02	+6.58876139e-03	-6.95063414e-03	+1.473658e-02
  2.74	+5.33219238e-03	-3.20238754e-02	+6.51925516e-03	-6.94804373e-03	+1.482179e-02
  2.75	+5.01198044e-03	-3.13802755e-02	+6.44977490e-03	-6.94376180e-03	+1.490120e-02
  2.76	+4.69820419e-03	-3.07442326e-02	+6.38033753e-03	-6.93783012e-03	+1.497494e-02
  2.77	+4.39078805e-03	-3.01157255e-02	+6.31095954e-03	-6.93028986e-03	+1.504313e-02
  2.78	+4.08965667e-03	-2.94947316e-02	+6.24165702e-03	-6.92118163e-03	+1.510588e-02
  2.79	+3.79473492e-03	-2.88812270e-02	+6.17244565e-03	-6.91054542e-03	+1.516332e-02
  2.80	+3.50594790e-03	-2.82751864e-02	+6.10334070e-03	-6.89842067e-03	+1.521554e-02
  2.81	+3.22322098e-03	-2.76765832e-02	+6.03435706e-03	-6.88484625e-03	+1.526267e-02
  2.82	+2.94647978e-03	-2.70853898e-02	+5.96550922e-03	-6.86986044e-03	+1.530481e-02
  2.83	+2.67565021e-03	-2.65015771e-02	+5.89681130e-03	-6.85350098e-03	+1.534207e-02
  2.84	+2.41065846e-03	-2.59251151e-02	+5.82827702e-03	-6.83580503e-03	+1.537457e-02
  2.85	+2.15143102e-03	-2.53559723e-02	+5.75991976e-03	-6.81680920e-03	+1.540240e-02
  2.86	+1.89789471e-03	-2.47941166e-02	+5.69175252e-03	-6.79654955e-03	+1.542568e-02
  2.87	+1.64997665e-03	-2.42395144e-02	+5.62378792e-03	-6.77506158e-03	+1.544450e-02
  2.88	+1.40760432e-03	-2.36921312e-02	+5.55603825e-03	-6.75238027e-03	+1.545897e-02
  2.89	+1.17070551e-03	-2.31519318e-02	+5.48851544e-03	-6.72854003e-03	+1.546919e-02
  2.90	+9.39208405e-04	-2.26188796e-02	+5.42123108e-03	-6.70357476e-03	+1.547527e-02
  2.91	+7.13041524e-04	-2.20929372e-02	+5.35419641e-03	-6.67751782e-03	+1.547729e-02
  2.92	+4.92133772e-04	-2.15740666e-02	+5.28742237e-03	-6.65040204e-03	+1.547535e-02
  2.93	+2.76414432e-04	-2.10622286e-02	+5.22091952e-03	-6.62225972e-03	+1.546956e-02
  2.94	+6.58131823e-05	-2.05573832e-02	+5.15469813e-03	-6.59312266e-03	+1.546000e-02
  2.95	-1.39739904e-04	-2.00594897e-02	+5.08876816e-03	-6.56302214e-03	+1.544677e-02
  2.96	-3.40314342e-04	-1.95685066e-02	+5.02313923e-03	-6.53198892e-03	+1.542995e-02
  2.97	-5.35979237e-04	-1.90843917e-02	+4.95782068e-03	-6.50005327e-03	+1.540965e-02
  2.98	-7.26803266e-04	-1.86071019e-02	+4.89282151e-03	-6.46724495e-03	+1.538595e-02
  2.99	-9.12854681e-04	-1.81365937e-02	+4.82815046e-03	-6.43359323e-03	+1.535893e-02
  3.00	-1.09420129e-03	-1.76728226e-02	+4.76381597e-03	-6.39912688e-03	+1.532868e-02
  3.01	-1.27091047e-03	-1.72157438e-02	+4.69982617e-03	-6.36387420e-03	+1.529530e-02
  3.02	-1.44304914e-03	-1.67653116e-02	+4.63618892e-03	-6.32786300e-03	+1.525885e-02
  3.03	-1.61068377e-03	-1.63214800e-02	+4.57291183e-03	-6.29112060e-03	+1.521943e-02
  3.04	-1.77388035e-03	-1.58842021e-02	+4.51000218e-03	-6.25367387e-03	+1.517712e-02
  3.05	-1.93270442e-03	-1.54534308e-02	+4.44746703e-03	-6.21554919e-03	+1.513199e-02
  3.06	-2.08722105e-03	-1.50291183e-02	+4.38531315e-03	-6.17677250e-03	+1.508413e-02
  3.07	-2.23749482e-03	-1.46112165e-02	+4.32354707e-03	-6.13736925e-03	+1.503362e-02
  3.08	-2.38358983e-03	-1.41996765e-02	+4.26217504e-03	-6.09736446e-03	+1.498052e-02
  3.09	-2.52556971e-03	-1.37944494e-02	+4.20120309e-03	-6.05678270e-03	+1.492492e-02
  3.10	-2.66349758e-03	-1.33954855e-02	+4.14063698e-03	-6.01564808e-03	+1.486689e-02
  3.11	-2.79743607e-03	-1.30027349e-02	+4.08048223e-03	-5.97398429e-03	+1.480650e-02
  3.12	-2.92744732e-03	-1.26161475e-02	+4.02074415e-03	-5.93181455e-03	+1.474383e-02
  3.13	-3.05359294e-03	-1.22356724e-02	+3.96142778e-03	-5.88916169e-03	+1.467894e-02
  3.14	-3.17593406e-03	-1.18612589e-02	+3.90253796e-03	-5.84604808e-03	+1.461191e-02
  3.15	-3.29453130e-03	-1.14928555e-02	+3.84407929e-03	-5.80249570e-03	+1.454280e-02
  3.16	-3.40944475e-03	-1.11304108e-02	+3.78605617e-03	-5.75852607e-03	+1.447168e-02
  3.17	-3.52073400e-03	-1.07738729e-02	+3.72847276e-03	-5.71416034e-03	+1.439862e-02
  3.18	-3.62845812e-03	-1.04231899e-02	+3.67133302e-03	-5.66941923e-03	+1.432369e-02
  3.19	-3.73267565e-03	-1.00783093e-02	+3.61464070e-03	-5.62432306e-03	+1.424693e-02
  3.20	-3.83344461e-03	-9.73917876e-03	+3.55839937e-03	-5.57889174e-03	+1.416843e-02
  3.21	-3.93082251e-03	-9.40574556e-03	+3.50261236e-03	-5.53314481e-03	+1.408824e-02
  3.22	-4.02486630e-03	-9.07795685e-03	+3.44728283e-03	-5.48710140e-03	+1.400643e-02
  3.23	-4.11563245e-03	-8.75575962e-03	+3.39241374e-03	-5.44078027e-03	+1.392304e-02
  3.24	-4.20317685e-03	-8.43910074e-03	+3.33800788e-03	-5.39419977e-03	+1.383815e-02
  3.25	-4.28755489e-03	-8.12792694e-03	+3.28406783e-03	-5.34737791e-03	+1.375180e-02
  3.26	-4.36882142e-03	-7.82218487e-03	+3.23059602e-03	-5.30033231e-03	+1.366406e-02
  3.27	-4.44703075e-03	-7.52182107e-03	+3.17759466e-03	-5.25308022e-03	+1.357498e-02
  3.28	-4.52223667e-03	-7.22678201e-03	+3.12506584e-03	-5.20563853e-03	+1.348462e-02
  3.29	-4.59449242e-03	-6.93701412e-03	+3.07301143e-03	-5.15802378e-03	+1.339303e-02
  3.30	-4.66385070e-03	-6.65246377e-03	+3.02143319e-03	-5.11025215e-03	+1.330025e-02
  3.31	-4.73036370e-03	-6.37307731e-03	+2.97033266e-03	-5.06233947e-03	+1.320636e-02
  3.32	-4.79408304e-03	-6.09880109e-03	+2.91971127e-03	-5.01430121e-03	+1.311138e-02
  3.33	-4.85505984e-03	-5.82958143e-03	+2.86957026e-03	-4.96615253e-03	+1.301538e-02
  3.34	-4.91334464e-03	-5.56536469e-03	+2.81991075e-03	-4.91790824e-03	+1.291841e-02
  3.35	-4.96898749e-03	-5.30609725e-03	+2.77073368e-03	-4.86958281e-03	+1.282050e-02
  3.36	-5.02203786e-03	-5.05172553e-03	+2.72203987e-03	-4.82119039e-03	+1.272172e-02
  3.37	-5.07254472e-03	-4.80219601e-03	+2.67382998e-03	-4.77274479e-03	+1.262210e-02
  3.38	-5.12055648e-03	-4.55745521e-03	+2.62610456e-03	-4.72425954e-03	+1.252168e-02
  3.39	-5.16612103e-03	-4.31744975e-03	+2.57886398e-03	-4.67574782e-03	+1.242053e-02
  3.40	-5.20928572e-03	-4.08212634e-03	+2.53210853e-03	-4.62722252e-03	+1.231867e-02
  3.41	-5.25009737e-03	-3.85143177e-03	+2.48583832e-03	-4.57869619e-03	+1.221615e-02
  3.42	-5.28860227e-03	-3.62531297e-03	+2.44005338e-03	-4.53018113e-03	+1.211301e-02
  3.43	-5.32484617e-03	-3.40371697e-03	+2.39475359e-03	-4.48168930e-03	+1.200929e-02
  3.44	-5.35887429e-03	-3.18659093e-03	+2.34993872e-03	-4.43323238e-03	+1.190504e-02
  3.45	-5.39073134e-03	-2.97388217e-03	+2.30560841e-03	-4.38482177e-03	+1.180029e-02
  3.46	-5.42046148e-03	-2.76553814e-03	+2.26176221e-03	-4.33646856e-03	+1.169508e-02
  3.47	-5.44810836e-03	-2.56150648e-03	+2.21839954e-03	-4.28818359e-03	+1.158945e-02
  3.48	-5.47371510e-03	-2.36173497e-03	+2.17551971e-03	-4.23997740e-03	+1.148343e-02
  3.49	-5.49732430e-03	-2.16617159e-03	+2.13312194e-03	-4.19186026e-03	+1.137706e-02
  3.50	-5.51897804e-03	-1.97476451e-03	+2.09120534e-03	-4.14384218e-03	+1.127038e-02
  3.51	-5.53871788e-03	-1.78746208e-03	+2.04976891e-03	-4.09593289e-03	+1.116342e-02
  3.52	-5.55658486e-03	-1.60421288e-03	+2.00881157e-03	-4.04814187e-03	+1.105622e-02
  3.53	-5.57261952e-03	-1.42496568e-03	+1.96833214e-03	-4.00047833e-03	+1.094880e-02
  3.54	-5.58686188e-03	-1.24966949e-03	+1.92832934e-03	-3.95295125e-03	+1.084120e-02
  3.55	-5.59935143e-03	-1.07827353e-03	+1.88880180e-03	-3.90556933e-03	+1.073345e-02
  3.56	-5.61012718e-03	-9.10727288e-04	+1.84974808e-03	-3.85834105e-03	+1.062559e-02
  3.57	-5.61922763e-03	-7.46980461e-04	+1.81116663e-03	-3.81127463e-03	+1.051763e-02
  3.58	-5.62669077e-03	-5.86983014e-04	+1.77305583e-03	-3.76437806e-03	+1.040962e-02
  3.59	-5.63255409e-03	-4.30685167e-04	+1.73541400e-03	-3.71765909e-03	+1.030158e-02
  3.60	-5.63685458e-03	-2.78037401e-04	+1.69823935e-03	-3.67112524e-03	+1.019353e-02
  3.61	-5.63962874e-03	-1.28990469e-04	+1.66153003e-03	-3.62478380e-03	+1.008551e-02
  3.62	-5.64091259e-03	+1.65046028e-05	+1.62528411e-03	-3.57864185e-03	+9.977547e-03
  3.63	-5.64074162e-03	+1.58496506e-04	+1.58949961e-03	-3.53270624e-03	+9.869657e-03
  3.64	-5.63915089e-03	+2.97033645e-04	+1.55417445e-03	-3.48698358e-03	+9.761871e-03
  3.65	-5.63617492e-03	+4.32164132e-04	+1.51930651e-03	-3.44148032e-03	+9.654213e-03
  3.66	-5.63184779e-03	+5.63935785e-04	+1.48489360e-03	-3.39620265e-03	+9.546707e-03
  3.67	-5.62620308e-03	+6.92396116e-04	+1.45093345e-03	-3.35115658e-03	+9.439376e-03
  3.68	-5.61927390e-03	+8.17592333e-04	+1.41742375e-03	-3.30634791e-03	+9.332244e-03
  3.69	-5.61109289e-03	+9.39571330e-04	+1.38436213e-03	-3.26178224e-03	+9.225332e-03
  3.70	-5.60169223e-03	+1.05837969e-03	+1.35174615e-03	-3.21746497e-03	+9.118663e-03
  3.71	-5.59110361e-03	+1.17406367e-03	+1.31957334e-03	-3.17340132e-03	+9.012258e-03
  3.72	-5.57935828e-03	+1.28666920e-03	+1.28784115e-03	-3.12959631e-03	+8.906136e-03
  3.73	-5.56648703e-03	+1.39624190e-03	+1.25654700e-03	-3.08605477e-03	+8.800318e-03
  3.74	-5.55252017e-03	+1.50282705e-03	+1.22568826e-03	-3.04278137e-03	+8.694824e-03
  3.75	-5.53748758e-03	+1.60646958e-03	+1.19526223e-03	-2.99978058e-03	+8.589672e-03
  3.76	-5.52141868e-03	+1.70721409e-03	+1.16526621e-03	-2.95705669e-03	+8.484880e-03
  3.77	-5.50434247e-03	+1.80510487e-03	+1.13569741e-03	-2.91461382e-03	+8.380467e-03
  3.78	-5.48628745e-03	+1.90018581e-03	+1.10655303e-03	-2.87245595e-03	+8.276449e-03
  3.79	-5.46728175e-03	+1.99250050e-03	+1.07783021e-03	-2.83058684e-03	+8.172844e-03
  3.80	-5.44735301e-03	+2.08209215e-03	+1.04952608e-03	-2.78901013e-03	+8.069667e-03
  3.81	-5.42652847e-03	+2.16900365e-03	+1.02163770e-03	-2.74772927e-03	+7.966935e-03
  3.82	-5.40483492e-03	+2.25327749e-03	+9.94162112e-04	-2.70674758e-03	+7.864662e-03
  3.83	-5.38229874e-03	+2.33495585e-03	+9.67096332e-04	-2.66606821e-03	+7.762863e-03
  3.84	-5.35894589e-03	+2.41408053e-03	+9.40437332e-04	-2.62569414e-03	+7.661553e-03
  3.85	-5.33480189e-03	+2.49069296e-03	+9.14182060e-04	-2.58562823e-03	+7.560745e-03
  3.86	-5.30989187e-03	+2.56483422e-03	+8.88327435e-04	-2.54587319e-03	+7.460453e-03
  3.87	-5.28424054e-03	+2.63654502e-03	+8.62870346e-04	-2.50643157e-03	+7.360690e-03
  3.88	-5.25787220e-03	+2.70586572e-03	+8.37807661e-04	-2.46730578e-03	+7.261467e-03
  3.89	-5.23081075e-03	+2.77283629e-03	+8.13136220e-04	-2.42849812e-03	+7.162799e-03
  3.90	-5.20307970e-03	+2.83749635e-03	+7.88852843e-04	-2.39001072e-03	+7.064694e-03
  3.91	-5.17470213e-03	+2.89988514e-03	+7.64954326e-04	-2.35184561e-03	+6.967166e-03
  3.92	-5.14570078e-03	+2.96004154e-03	+7.41437447e-04	-2.31400465e-03	+6.870225e-03
  3.93	-5.11609795e-03	+3.01800403e-03	+7.18298964e-04	-2.27648961e-03	+6.773880e-03
  3.94	-5.08591558e-03	+3.07381076e-03	+6.95535617e-04	-2.23930212e-03	+6.678143e-03
  3.95	-5.05517524e-03	+3.12749949e-03	+6.73144132e-04	-2.20244369e-03	+6.583022e-03
  3.96	-5.02389809e-03	+3.17910758e-03	+6.51121218e-04	-2.16591571e-03	+6.488527e-03
  3.97	-4.99210495e-03	+3.22867206e-03	+6.29463569e-04	-2.12971945e-03	+6.394667e-03
  3.98	-4.95981625e-03	+3.27622956e-03	+6.08167869e-04	-2.09385607e-03	+6.301450e-03
  3.99	-4.92705205e-03	+3.32181634e-03	+5.87230789e-04	-2.05832663e-03	+6.208884e-03
  4.00	-4.89383207e-03	+3.36546828e-03	+5.66648989e-04	-2.02313205e-03	+6.116977e-03
  4.01	-4.86017565e-03	+3.40722090e-03	+5.46419121e-04	-1.98827316e-03	+6.025735e-03
  4.02	-4.82610178e-03	+3.44710934e-03	+5.26537828e-04	-1.95375071e-03	+5.935167e-03
  4.03	-4.79162910e-03	+3.48516835e-03	+5.07001746e-04	-1.91956530e-03	+5.845279e-03
  4.04	-4.75677590e-03	+3.52143232e-03	+4.87807503e-04	-1.88571746e-03	+5.756077e-03
  4.05	-4.72156014e-03	+3.55593528e-03	+4.68951725e-04	-1.85220761e-03	+5.667568e-03
  4.06	-4.68599942e-03	+3.58871086e-03	+4.50431031e-04	-1.81903610e-03	+5.579756e-03
  4.07	-4.65011102e-03	+3.61979233e-03	+4.32242039e-04	-1.78620315e-03	+5.492647e-03
  4.08	-4.61391187e-03	+3.64921258e-03	+4.14381361e-04	-1.75370891e-03	+5.406247e-03
  4.09	-4.57741859e-03	+3.67700414e-03	+3.96845612e-04	-1.72155343e-03	+5.320560e-03
  4.10	-4.54064745e-03	+3.70319916e-03	+3.79631404e-04	-1.68973669e-03	+5.235591e-03
  4.11	-4.50361444e-03	+3.72782943e-03	+3.62735349e-04	-1.65825858e-03	+5.151343e-03
  4.12	-4.46633518e-03	+3.75092635e-03	+3.46154060e-04	-1.62711888e-03	+5.067821e-03
  4.13	-4.42882502e-03	+3.77252098e-03	+3.29884155e-04	-1.59631734e-03	+4.985029e-03
  4.14	-4.39109897e-03	+3.79264398e-03	+3.13922251e-04	-1.56585358e-03	+4.902969e-03
  4.15	-4.35317175e-03	+3.81132568e-03	+2.98264971e-04	-1.53572717e-03	+4.821645e-03
  4.16	-4.31505777e-03	+3.82859601e-03	+2.82908941e-04	-1.50593762e-03	+4.741060e-03
  4.17	-4.27677115e-03	+3.84448457e-03	+2.67850792e-04	-1.47648432e-03	+4.661215e-03
  4.18	-4.23832570e-03	+3.85902056e-03	+2.53087162e-04	-1.44736665e-03	+4.582115e-03
  4.19	-4.19973494e-03	+3.87223285e-03	+2.38614695e-04	-1.41858386e-03	+4.503760e-03
  4.20	-4.16101212e-03	+3.88414993e-03	+2.24430042e-04	-1.39013518e-03	+4.426152e-03
  4.21	-4.12217018e-03	+3.89479995e-03	+2.10529862e-04	-1.36201975e-03	+4.349294e-03
  4.22	-4.08322178e-03	+3.90421069e-03	+1.96910822e-04	-1.33423665e-03	+4.273186e-03
  4.23	-4.04417934e-03	+3.91240958e-03	+1.83569600e-04	-1.30678490e-03	+4.197829e-03
  4.24	-4.00505495e-03	+3.91942368e-03	+1.70502881e-04	-1.27966348e-03	+4.123226e-03
  4.25	-3.96586047e-03	+3.92527973e-03	+1.57707363e-04	-1.25287126e-03	+4.049375e-03
  4.26	-3.92660747e-03	+3.93000409e-03	+1.45179753e-04	-1.22640712e-03	+3.976279e-03
  4.27	-3.88730728e-03	+3.93362280e-03	+1.32916771e-04	-1.20026982e-03	+3.903936e-03
  4.28	-3.84797095e-03	+3.93616151e-03	+1.20915148e-04	-1.17445812e-03	+3.832348e-03
  4.29	-3.80860927e-03	+3.93764557e-03	+1.09171629e-04	-1.14897069e-03	+3.761514e-03
  4.30	-3.76923280e-03	+3.93809997e-03	+9.76829709e-05	-1.12380618e-03	+3.691434e-03
  4.31	-3.72985182e-03	+3.93754935e-03	+8.64459444e-05	-1.09896316e-03	+3.622108e-03
  4.32	-3.69047639e-03	+3.93601801e-03	+7.54573348e-05	-1.07444018e-03	+3.553534e-03
  4.33	-3.65111631e-03	+3.93352994e-03	+6.47139416e-05	-1.05023574e-03	+3.485713e-03
  4.34	-3.61178116e-03	+3.93010877e-03	+5.42125797e-05	-1.02634827e-03	+3.418642e-03
  4.35	-3.57248025e-03	+3.92577781e-03	+4.39500793e-05	-1.00277619e-03	+3.352322e-03
  4.36	-3.53322269e-03	+3.92056001e-03	+3.39232866e-05	-9.79517868e-04	+3.286750e-03
  4.37	-3.49401734e-03	+3.91447804e-03	+2.41290641e-05	-9.56571623e-04	+3.221926e-03
  4.38	-3.45487285e-03	+3.90755420e-03	+1.45642912e-05	-9.33935743e-04	+3.157847e-03
  4.39	-3.41579763e-03	+3.89981050e-03	+5.22586420e-06	-9.11608480e-04	+3.094513e-03
  4.40	-3.37679988e-03	+3.89126860e-03	-3.88930295e-06	-8.89588047e-04	+3.031920e-03
  4.41	-3.33788758e-03	+3.88194985e-03	-1.27842785e-05	-8.67872623e-04	+2.970067e-03
  4.42	-3.29906850e-03	+3.87187529e-03	-2.14621124e-05	-8.46460356e-04	+2.908952e-03
  4.43	-3.26035020e-03	+3.86106564e-03	-2.99258362e-05	-8.25349360e-04	+2.848572e-03
  4.44	-3.22174003e-03	+3.84954131e-03	-3.81784625e-05	-8.04537718e-04	+2.788926e-03
  4.45	-3.18324512e-03	+3.83732239e-03	-4.62229848e-05	-7.84023485e-04	+2.730009e-03
  4.46	-3.14487244e-03	+3.82442867e-03	-5.40623771e-05	-7.63804687e-04	+2.671821e-03
  4.47	-3.10662871e-03	+3.81087963e-03	-6.16995936e-05	-7.43879323e-04	+2.614357e-03
  4.48	-3.06852051e-03	+3.79669446e-03	-6.91375687e-05	-7.24245365e-04	+2.557616e-03
  4.49	-3.03055418e-03	+3.78189203e-03	-7.63792162e-05	-7.04900762e-04	+2.501593e-03
  4.50	-2.99273590e-03	+3.76649092e-03	-8.34274296e-05	-6.85843439e-04	+2.446286e-03
  4.51	-2.95507166e-03	+3.75050942e-03	-9.02850817e-05	-6.67071296e-04	+2.391692e-03
  4.52	-2.91756725e-03	+3.73396552e-03	-9.69550242e-05	-6.48582216e-04	+2.337807e-03
  4.53	-2.88022831e-03	+3.71687692e-03	-1.03440088e-04	-6.30374056e-04	+2.284628e-03
  4.54	-2.84306028e-03	+3.69926104e-03	-1.09743081e-04	-6.12444659e-04	+2.232151e-03
  4.55	-2.80606842e-03	+3.68113500e-03	-1.15866792e-04	-5.94791845e-04	+2.180372e-03
  4.56	-2.76925785e-03	+3.66251565e-03	-1.21813986e-04	-5.77413419e-04	+2.129288e-03
  4.57	-2.73263348e-03	+3.64341955e-03	-1.27587407e-04	-5.60307170e-04	+2.078896e-03
  4.58	-2.69620010e-03	+3.62386298e-03	-1.33189778e-04	-5.43470870e-04	+2.029190e-03
  4.59	-2.65996231e-03	+3.60386196e-03	-1.38623796e-04	-5.26902276e-04	+1.980168e-03
  4.60	-2.62392454e-03	+3.58343222e-03	-1.43892139e-04	-5.10599134e-04	+1.931824e-03
  4.61	-2.58809109e-03	+3.56258924e-03	-1.48997462e-04	-4.94559175e-04	+1.884156e-03
  4.62	-2.55246608e-03	+3.54134820e-03	-1.53942396e-04	-4.78780118e-04	+1.837158e-03
  4.63	-2.51705350e-03	+3.51972405e-03	-1.58729551e-04	-4.63259672e-04	+1.790827e-03
  4.64	-2.48185717e-03	+3.49773146e-03	-1.63361511e-04	-4.47995536e-04	+1.745158e-03
  4.65	-2.44688079e-03	+3.47538483e-03	-1.67840841e-04	-4.32985399e-04	+1.700147e-03
  4.66	-2.41212789e-03	+3.45269833e-03	-1.72170080e-04	-4.18226941e-04	+1.655789e-03
  4.67	-2.37760186e-03	+3.42968586e-03	-1.76351745e-04	-4.03717836e-04	+1.612080e-03
  4.68	-2.34330598e-03	+3.40636106e-03	-1.80388329e-04	-3.89455748e-04	+1.569015e-03
  4.69	-2.30924335e-03	+3.38273733e-03	-1.84282302e-04	-3.75438338e-04	+1.526589e-03
  4.70	-2.27541697e-03	+3.35882782e-03	-1.88036111e-04	-3.61663261e-04	+1.484799e-03
  4.71	-2.24182970e-03	+3.33464545e-03	-1.91652180e-04	-3.48128164e-04	+1.443639e-03
  4.72	-2.20848427e-03	+3.31020287e-03	-1.95132908e-04	-3.34830694e-04	+1.403104e-03
  4.73	-2.17538327e-03	+3.28551252e-03	-1.98480670e-04	-3.21768493e-04	+1.363190e-03
  4.74	-2.14252918e-03	+3.26058659e-03	-2.01697820e-04	-3.08939200e-04	+1.323892e-03
  4.75	-2.10992436e-03	+3.23543704e-03	-2.04786687e-04	-2.96340452e-04	+1.285204e-03
  4.76	-2.07757105e-03	+3.21007558e-03	-2.07749576e-04	-2.83969886e-04	+1.247123e-03
  4.77	-2.04547136e-03	+3.18451373e-03	-2.10588769e-04	-2.71825136e-04	+1.209642e-03
  4.78	-2.01362729e-03	+3.15876274e-03	-2.13306524e-04	-2.59903837e-04	+1.172758e-03
  4.79	-1.98204075e-03	+3.13283368e-03	-2.15905075e-04	-2.48203626e-04	+1.136464e-03
  4.80	-1.95071350e-03	+3.10673736e-03	-2.18386632e-04	-2.36722138e-04	+1.100757e-03
  4.81	-1.91964722e-03	+3.08048441e-03	-2.20753384e-04	-2.25457011e-04	+1.065630e-03
  4.82	-1.88884347e-03	+3.05408520e-03	-2.23007494e-04	-2.14405887e-04	+1.031079e-03
  4.83	-1.85830373e-03	+3.02754993e-03	-2.25151101e-04	-2.03566408e-04	+9.970991e-04
  4.84	-1.82802934e-03	+3.00088855e-03	-2.27186322e-04	-1.92936221e-04	+9.636843e-04
  4.85	-1.79802157e-03	+2.97411085e-03	-2.29115250e-04	-1.82512975e-04	+9.308299e-04
  4.86	-1.76828158e-03	+2.94722637e-03	-2.30939954e-04	-1.72294326e-04	+8.985306e-04
  4.87	-1.73881044e-03	+2.92024446e-03	-2.32662480e-04	-1.62277932e-04	+8.667812e-04
  4.88	-1.70960912e-03	+2.89317429e-03	-2.34284850e-04	-1.52461457e-04	+8.355766e-04
  4.89	-1.68067851e-03	+2.86602480e-03	-2.35809064e-04	-1.42842572e-04	+8.049116e-04
  4.90	-1.65201940e-03	+2.83880477e-03	-2.37237097e-04	-1.33418954e-04	+7.747807e-04
  4.91	-1.62363249e-03	+2.81152274e-03	-2.38570901e-04	-1.24188284e-04	+7.451790e-04
  4.92	-1.59551840e-03	+2.78418711e-03	-2.39812408e-04	-1.15148254e-04	+7.161010e-04
  4.93	-1.56767767e-03	+2.75680607e-03	-2.40963521e-04	-1.06296559e-04	+6.875415e-04
  4.94	-1.54011075e-03	+2.72938761e-03	-2.42026126e-04	-9.76309057e-05	+6.594953e-04
  4.95	-1.51281802e-03	+2.70193956e-03	-2.43002081e-04	-8.91490071e-05	+6.319571e-04
  4.96	-1.48579977e-03	+2.67446955e-03	-2.43893225e-04	-8.08485851e-05	+6.049217e-04
  4.97	-1.45905622e-03	+2.64698506e-03	-2.44701373e-04	-7.27273706e-05	+5.783837e-04
  4.98	-1.43258751e-03	+2.61949336e-03	-2.45428315e-04	-6.47831040e-05	+5.523379e-04
  4.99	-1.40639372e-03	+2.59200157e-03	-2.46075823e-04	-5.70135353e-05	+5.267791e-04
  5.00	-1.38047485e-03	+2.56451664e-03	-2.46645641e-04	-4.94164243e-05	+5.017020e-04
  5.01	-1.35483083e-03	+2.53704532e-03	-2.47139496e-04	-4.19895415e-05	+4.771013e-04
  5.02	-1.32946152e-03	+2.50959424e-03	-2.47559089e-04	-3.47306677e-05	+4.529718e-04
  5.03	-1.30436672e-03	+2.48216984e-03	-2.47906100e-04	-2.76375950e-05	+4.293082e-04
  5.04	-1.27954617e-03	+2.45477839e-03	-2.48182187e-04	-2.07081263e-05	+4.061054e-04
  5.05	-1.25499952e-03	+2.42742601e-03	-2.48388987e-04	-1.39400765e-05	+3.833580e-04
  5.06	-1.23072640e-03	+2.40011868e-03	-2.48528112e-04	-7.33127207e-06	+3.610609e-04
  5.07	-1.20672635e-03	+2.37286220e-03	-2.48601156e-04	-8.79551553e-07	+3.392089e-04
  5.08	-1.18299886e-03	+2.34566224e-03	-2.48609689e-04	+5.41723414e-06	+3.177968e-04
  5.09	-1.15954337e-03	+2.31852428e-03	-2.48555260e-04	+1.15612215e-05	+2.968194e-04
  5.10	-1.13635925e-03	+2.29145371e-03	-2.48439398e-04	+1.75545343e-05	+2.762716e-04
  5.11	-1.11344584e-03	+2.26445572e-03	-2.48263610e-04	+2.33992832e-05	+2.561481e-04
  5.12	-1.09080240e-03	+2.23753539e-03	-2.48029379e-04	+2.90975656e-05	+2.364440e-04
